id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
1339,Digital is all about the people - Chris Skinner's blog,-7580433478964181862,Where is the bank's digital vision? - Chris Skinner's blog,0.3132616633708399,Building a digital-banking business,0.2844502404875894,Organizing for digital acceleration: Making a two-speed IT operating model work,0.2737726553926329,Five things to include in your digital transformation playbook,0.2689850912252563,The surprising truth about which countries lead in digital,0.2456452842721437
1340,How We Lost 47% of Our Users After a Redesign | Icons8,5082053563644129584,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",0.23795289925896204,Perfect Menu for Mobile Apps - UX Planet,0.16761665607954573,So long MVP. Hello Minimum Loveable Product.,0.1647309627355491,Seniority,0.16354725007382248,Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com,0.16330675254421484
1341,"Meet Mycroft, the open source AI who wants to rival Siri, Cortana, and Alexa | ZDNet",9215261273565326920,Mycroft: The open source answer to natural language platforms,0.6516204203326413,Andrew Ng: What AI Can and Can't Do,0.2229041382579837,"Google, Amazon and the upcoming battle over AI Assistants",0.21608790445390252,Here's how The White House wants the U.S. to approach AI R&D,0.19845305476084552,The next AI is no AI,0.176753013387042
1342,Clean Coder Blog,-6074646493203713780,One weird trick that will change the way you code forever: JavaScript TDD,0.4570887913123146,Cookbook,0.3361380143164552,Firebase Test Lab for Android,0.3119688860169869,7 Mistakes Most Beginners Make When A/B Testing,0.31071805946197684,Microservices testing,0.3043899008248958
1343,Android irá recomendar aplicativos baseado na localização | Google Discovery,-387651900461462767,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",0.40312388683622913,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,0.3804509363867209,Ouça a música criada pela inteligência artificial do Google | Google Discovery,0.3789802647833026,Google lança experimentos com inteligência artificial | Google Discovery,0.37625188137398546,Sons de animais na busca do Google | Google Discovery,0.37607887461118383
1344,"Chrome 52 Beta: CSS containment, simpler performance measurement, streamable responses from service workers, and more options for web push",2393972361498749268,Building Flipkart Lite: A Progressive Web App,0.28370163275268073,"Chrome 53 Beta: Shadow DOM, PaymentRequest, and Android autoplay",0.26165308852319796,Introducing Casting into Hangouts,0.25515747878260747,How to send better push notifications - the complete guide to push notifications - Growth Bug - App World,0.2250341053171664,Chrome OS now has Material Design for the desktop,0.21378935219355447
1345,Apple e Google querem que você pague por assinatura em apps,8163984238975480171,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.42153696141662184,Confira as novidades apresentadas no Google I/O 2016,0.40597815660418946,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.40133903871330806,O que é benchmarking? Veja quando um concorrente se torna inspiração!,0.389416595613023,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,0.38612783627860353
1346,ClienteSA - Gente - Empatia e tecnologia,5843362068320522769,Olhando para o futuro: 5 pontos de atenção,0.4297206908089301,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",0.40703229158851834,Black Friday salva o ano do e-commerce,0.39997784145836474,Degraus para o sucesso: a inovação no core do negócio,0.3994136598465024,[Books] Biblioteca FIXE: Sugestões de Leitura,0.39761576399554965
1347,Um programador automatizou seu trabalho e passou 6 anos sem fazer nada | Tecnoblog,6109135203991499571,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3859299092826559,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.3719710871511119,Testes unitários vs aceitação - Android Dev BR,0.3671583743594905,Quando o Scrum irá falhar - Tableless,0.3643651162183255,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.3595861868965325
1348,"Google Cloud Dataproc - the fast, easy and safe way to try Spark 2.0-preview | Google Cloud Big Data and Machine Learning Blog",-5791454671270548045,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,0.4105240141348647,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,0.4105240141348647,Spark fragmentation undermines community,0.36382165238822367,Spark comparison: AWS vs. GCP,0.34988959976085576,Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests,0.34585752309937
1349,Rival do Uber estreia em São Paulo com preço competitivo | EXAME.com,4973921475467086339,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.29090335581547977,"'Uber do ônibus' derruba custo e acaba com engarrafamento, aponta estudo",0.2898790424803037,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.267040189917872,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.2585245422124863,Uber se prepara para lançar serviço de delivery no Brasil,0.2552531661228079
1350,Vision & Philosophy,-5836228373063558898,Adopting Open Source Development Processes in Corporate IT,0.12744739847400383,How to Create a Unified Culture in a Company With Multiple Offices,0.10701717976257115,Learning at the speed of business,0.10596231690142884,Drupal How-To: Responsive or Adaptive Images? | Acquia,0.09114455717998142,Ahead of the curve: The future of performance management,0.08482148779911185
1351,"""""Good Luck with That!"": Teaching Machines to Detect Sarcasm"" by Xinyi Ou",5714055337338770799,Snark attack: Cornell students teach software to detect sarcasm!,0.3852178951554334,Vision API - Image Content Analysis,0.07835236297274374,Stop Trying to Sound Smart When You're Writing,0.07814198911106195,Building more accessible technology,0.07275724506322108,Making email safer with new security warnings in Gmail,0.06737586646738007
1352,Snark attack: Cornell students teach software to detect sarcasm!,2265761247530716287,"""""Good Luck with That!"": Teaching Machines to Detect Sarcasm"" by Xinyi Ou",0.3852178951554334,Microsoft Accelerator startup DefinedCrowd connects machine learning with native speakers,0.09352318895101588,The Importance of Code Reviews,0.08905590297291054,"A whole new GitHub Universe: announcing new tools, forums, and features",0.08486754504909386,Effective learning through code workshops | Box Blog,0.08462938302058536
1353,"Quer reclamar? Desenvolvedores vencem hackathon com app para ""choro livre"" - Startups",98528655405030624,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.3907456591353667,"SINAIS do FUTURO imediato: #1, internet das coisas",0.3801222351680349,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.37574635603198236,Dicas para aumentar produtividade: 14 dicas incríveis.,0.3717808715060108,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.3621805303545037
1354,What Pinterest learned in two years working on its search engine,1440793148901830221,Pinterest Reinvents Itself to Prove It's Really Worth Billions,0.4676519709047678,How Pinterest Uses Machine Learning To Keep Its Users Pinned,0.37729216765859747,"When not to quit, according to the founder of an $11 billion startup that took a while to get off the ground",0.259881492164801,Pinterest Acquires Read-It-Later App Instapaper,0.2574922672283494,Voice Search Could Become Mainstream Within the Next 5 Years,0.2529940405147368
1355,What to Expect at WWDC 2016,-799315203186826480,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,0.7385309458797298,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel,0.5188009442849021,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",0.5153130149063148,"Siri: Once a Flake, Now Key to Apple's Future",0.49296726191865947,"Apple Releases iOS 10 With Redesigned Lock Screen, New Messages Features, Third-Party Siri, and More",0.4509574194535193
1356,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,-8189315446782327370,What to Expect at WWDC 2016,0.7385309458797298,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",0.5054243961999381,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel,0.4808459312017341,"Siri: Once a Flake, Now Key to Apple's Future",0.46175286578145064,"Apple announces 'iPhone 7' September 7 event, Apple Watch 2 and MacBook Pros may be unveiled",0.437999762012865
1357,Joel on Software,-3027055440570405664,Leveling Up Your JavaScript -,0.3070044856875737,What to look for in a code review ,0.2751530007425079,The Importance of Code Reviews,0.2504089602207728,Writing good code: how to reduce the cognitive load of your code,0.2469742349050755,The Joel Test: 12 Steps to Better Code,0.24260892195973285
1358,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",-330801551666885085,What's the Best Cloud? Probably GCP,0.2637971509738396,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),0.24809943052403796,Spark comparison: AWS vs. GCP,0.24576103889420023,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",0.2351499979622524,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),0.2310698746902253
1359,Cinco competências essenciais ao IT Leaders - CIO,1862503310075246782,TI Bimodal? Receita para o desastre...,0.4440490027154873,[Books] Biblioteca FIXE: Sugestões de Leitura,0.4426348009682677,OKR e meta: minha experiência no Runrun.it,0.4315538222244425,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",0.42077973630689136,Por que os CEOs devem apostar grande no digital (ou voltar pra casa) - CIO,0.41941347422610126
1360,[Videos] This fake TED Talk about nothing might be the best you've ever seen,8017849534314729144,8 Best Machine Learning Cheat Sheets,0.12531707879394588,[Videos] Bill Gross: The single biggest reason why startups succeed,0.0978230604845691,Hintjens.com,0.08188927292263491,Java 8 Best Practices Cheat Sheet,0.07900815978074568,Promises | Web Fundamentals - Google Developers,0.07627543837609815
1361,Twitter faz atualização em seu aplicativo Fabric para trazer mais funcionalidades às empresas e aos desenvolvedores de apps - Startupi,-4070599188332885701,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com,0.37505048414173775,Confira as novidades apresentadas no Google I/O 2016,0.3748360044647574,Especialistas trazem tendências de UX para 2017 - KingHost,0.36225505493677657,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.36048577951438854,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,0.3548630372688075
1362,How will bots make money? Here are 7 business models,3294074907209583622,How bot-to-bot could soon replace APIs,0.5307418070418212,To bot or not to bot,0.5232553582795565,Introduction To Chatbots,0.4994488971421892,Facebook Messenger bots are here and they want to kill apps,0.4426863225815262,Why 2016 is shaping up to be the Year of the Bot,0.4303782359391219
1363,Martech and ad tech convergence: myth or reality?,7421641564256558176,Campaigns Are Dead. Modern Marketing Is a Data Exchange,0.33128853878382375,Can Accenture Take Over Advertising?,0.3252061522737277,How to get the most from your agency relationships in 2017,0.31390700841507363,CMO interview: Putting IBM's marketing technology under the microscope,0.22855971109314271,State of the Digital Nation 2016,0.21250745829627585
1364,"Microsoft comprará LinkedIn por 26,2 bilhões de dólares | EXAME.com",4460664691673874476,Microsoft to acquire LinkedIn,0.408554191715566,"Microsoft adquire LinkedIn por US$ 26,2 bilhões",0.40596239532243106,Deck describing how MSFT plans to use Linkedin,0.2930022247198524,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.2227510908197873,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.22272541522458192
